ERPOrderType,ERPOrderNumber,ERPLineNumber,ElasticOrderNumber,CustomerPO,SoldToId,SoldToName,ShipToId,ShipToName,ProductNumber,ProductName,VariationCode,VariationName,SizeName,UPC,Status,Price,Amount,Quantity,Term_Code_Description,OrderDate,ShipDate,InvoiceDate,InvoiceNumber,CarrierCode,TrackingNumber,Header Status,CurrencyCode
SO,115329,24,6299_1,SEABASS528,"1000082",SODIUM FISHING GEAR,SAME,SODIUM FISHING GEAR,TOA081011,TOA GRAYROCKM  BMG,"081",GRY ROCK M,LARGE,"840290907142",SHIP,116.55,116.55,1,NET 30,"20250528","20250528","20250602",30-Dec-1989,FEDEXGRD,"289294020619",SHIP,USD
SO,115329,25,6299_1,SEABASS528,"1000082",SODIUM FISHING GEAR,SAME,SODIUM FISHING GEAR,TOA081112,TOA GRAYROCKM GMG,"081",GRY ROCK M,LARGE,"840290907159",SHIP,116.55,116.55,1,NET 30,"20250528","20250528","20250602",30-Dec-1989,FEDEXGRD,"289294020619",SHIP,USD
SO,115329,26,6299_1,SEABASS528,"1000082",SODIUM FISHING GEAR,SAME,SODIUM FISHING GEAR,KEEPSIL,ADJUSTABLE SILICONE KEEPER,0KA,GRY,SMALL,"840290916687",SHIP,4.5,54,12,NET 30,"20250528","20250528","20250602",30-Dec-1989,FEDEXGRD,"289294020619",SHIP,USD
SO,115329,27,6299_1,SEABASS528,"1000082",SODIUM FISHING GEAR,SAME,SODIUM FISHING GEAR,KEEPSIL,ADJUSTABLE SILICONE KEEPER,2KA,BLACK,SMALL,"840290916694",SHIP,4.5,54,12,NET 30,"20250528","20250528","20250602",30-Dec-1989,FEDEXGRD,"289294020619",SHIP,USD
SO,115329,28,6299_1,SEABASS528,"1000082",SODIUM FISHING GEAR,SAME,SODIUM FISHING GEAR,SOLA05103,SOL GLDBLKFDM SMG,A05,GLDBLKFADEM,MEDIUM,"840290921926",SHIP,116.55,116.55,1,NET 30,"20250528","20250528","20250602",30-Dec-1989,FEDEXGRD,"289294020619",SHIP,USD
SO,115329,29,6299_1,SEABASS528,"1000082",SODIUM FISHING GEAR,SAME,SODIUM FISHING GEAR,ROC55K011,ROC BLUEGRASSMBMG,55K,BLUE GRASS M,XLARGE,"840290931468",SHIP,116.55,116.55,1,NET 30,"20250528","20250528","20250602",30-Dec-1989,FEDEXGRD,"289294020619",SHIP,USD
SO,115329,30,6299_1,SEABASS528,"1000082",SODIUM FISHING GEAR,SAME,SODIUM FISHING GEAR,PAL44J714,PAL GREENROCKGRMG,44J,GRN ROCK GLOSS,MEDIUM,"840290931772",SHIP,116.55,116.55,1,NET 30,"20250528","20250528","20250602",30-Dec-1989,FEDEXGRD,"289294020619",SHIP,USD
SO,115329,31,6299_1,SEABASS528,"1000082",SODIUM FISHING GEAR,SAME,SODIUM FISHING GEAR,TOA58L011,TOA BLUWATERMBMG,58L,BLUE WATER M,LARGE,"840290932021",SHIP,116.55,116.55,1,NET 30,"20250528","20250528","20250602",30-Dec-1989,FEDEXGRD,"289294020619",SHIP,USD
SO,115329,32,6299_1,SEABASS528,"1000082",SODIUM FISHING GEAR,SAME,SODIUM FISHING GEAR,SOL42N102,SOL LTGRNGLASSM GMG,42N,LT GRN GLASS M,MEDIUM,"840290936517",SHIP,116.55,116.55,1,NET 30,"20250528","20250528","20250602",30-Dec-1989,FEDEXGRD,"289294020619",SHIP,USD
SO,115329,33,6299_1,SEABASS528,"1000082",SODIUM FISHING GEAR,SAME,SODIUM FISHING GEAR,PAL220031150,PALBLACKMBMP150,"220",BLACK MATTE,MEDIUM,"840290910920",SHIP,103.05,0,1,NET 30,"20250528","20250528","20250602",30-Dec-1989,FEDEXGRD,"289294020619",SHIP,USD
SO,115329,34,6299_1,SEABASS528,"1000082",SODIUM FISHING GEAR,SAME,SODIUM FISHING GEAR,PAL220031200,PALBLACKMBMP200,"220",BLACK MATTE,MEDIUM,"840290910937",SHIP,103.05,0,1,NET 30,"20250528","20250528","20250602",30-Dec-1989,FEDEXGRD,"289294020619",SHIP,USD
SO,115330,1,6286_1,FILL IN 5.25,"1000652",AMERICAN AQUATIC,STORE,AMERICAN AQUATIC,NAT220112,NAT BLACK MATTE GM G,"220",BLACK MATTE,XLARGE,"810070822101",SHIP,116.55,116.55,1,NET 30,"20250528","20250528","20250602",01-Jan-1990,FEDEXGRD,"289293778396",SHIP,USD
SO,115330,2,6286_1,FILL IN 5.25,"1000652",AMERICAN AQUATIC,STORE,AMERICAN AQUATIC,VEG220113,VEG BLACK MATTE SMG,"220",BLACK MATTE,LARGE,"840290903830",SHIP,116.55,116.55,1,NET 30,"20250528","20250528","20250602",01-Jan-1990,FEDEXGRD,"289293778396",SHIP,USD
SO,115330,3,6286_1,FILL IN 5.25,"1000652",AMERICAN AQUATIC,STORE,AMERICAN AQUATIC,PAL220113,PAL BLACK MATTE SMG,"220",BLACK MATTE,MEDIUM,"840290904448",SHIP,116.55,116.55,1,NET 30,"20250528","20250528","20250602",01-Jan-1990,FEDEXGRD,"289293778396",SHIP,USD
SO,115330,4,6286_1,FILL IN 5.25,"1000652",AMERICAN AQUATIC,STORE,AMERICAN AQUATIC,VEG481132,VEG GREENGRASSM  GMP,"481",GREEN WATER M,LARGE,"840290905483",SHIP,94.05,94.05,1,NET 30,"20250528","20250528","20250602",01-Jan-1990,FEDEXGRD,"289293778396",SHIP,USD
SO,115330,5,6286_1,FILL IN 5.25,"1000652",AMERICAN AQUATIC,STORE,AMERICAN AQUATIC,STI051112,STI GRAYROCKM GMG,"051",GRAYROCKM,XLARGE,"840290906633",SHIP,116.55,116.55,1,NET 30,"20250528","20250528","20250602",01-Jan-1990,FEDEXGRD,"289293778396",SHIP,USD
SO,115330,6,6286_1,FILL IN 5.25,"1000652",AMERICAN AQUATIC,STORE,AMERICAN AQUATIC,BAL081113,BAL GRAYROCKM SMG,"081",GRY ROCK M,LARGE,"840290906770",SHIP,116.55,116.55,1,NET 30,"20250528","20250528","20250602",01-Jan-1990,FEDEXGRD,"289293778396",SHIP,USD
SO,115330,7,6286_1,FILL IN 5.25,"1000652",AMERICAN AQUATIC,STORE,AMERICAN AQUATIC,TOA220113,TOA BLACK MATTE  SMG,"220",BLACK MATTE,LARGE,"840290906909",SHIP,116.55,116.55,1,NET 30,"20250528","20250528","20250602",01-Jan-1990,FEDEXGRD,"289293778396",SHIP,USD
SO,115330,8,6286_1,FILL IN 5.25,"1000652",AMERICAN AQUATIC,STORE,AMERICAN AQUATIC,TWE115N20,TWE WHISKFDG CP,"115",WHISKEYFADEG,LARGE,"840290920424",SHIP,94.05,94.05,1,NET 30,"20250528","20250528","20250602",01-Jan-1990,FEDEXGRD,"289293778396",SHIP,USD
SO,115330,9,6286_1,FILL IN 5.25,"1000652",AMERICAN AQUATIC,STORE,AMERICAN AQUATIC,SIG5EL113,SIG LTBLUWATERMSMG,5EL,LT BLUEWATER M,MEDIUM,"840290932328",SHIP,116.55,116.55,1,NET 30,"20250528","20250528","20250602",01-Jan-1990,FEDEXGRD,"289293778396",SHIP,USD
SO,115330,10,6286_1,FILL IN 5.25,"1000652",AMERICAN AQUATIC,STORE,AMERICAN AQUATIC,SIG02N011,SIG DKGRYGLASSMBMG,02N,DKGRAYGLASS M,MEDIUM,"840290932588",SHIP,116.55,116.55,1,NET 30,"20250528","20250528","20250602",01-Jan-1990,FEDEXGRD,"289293778396",SHIP,USD
SO,115330,11,6286_1,FILL IN 5.25,"1000652",AMERICAN AQUATIC,STORE,AMERICAN AQUATIC,SIG02N133,SIG DKGRYGLASSMSMP,02N,DKGRAYGLASS M,MEDIUM,"840290932670",SHIP,94.05,94.05,1,NET 30,"20250528","20250528","20250602",01-Jan-1990,FEDEXGRD,"289293778396",SHIP,USD
SO,115330,12,6286_1,FILL IN 5.25,"1000652",AMERICAN AQUATIC,STORE,AMERICAN AQUATIC,CAB17MN20,CAB BRNTURTLEG CP,17M,BROWNTURTLEG,XLARGE,"840290932991",SHIP,94.05,0,1,NET 30,"20250528","20250528","20250602",01-Jan-1990,FEDEXGRD,"289293778396",SHIP,USD
SO,115330,13,6286_1,FILL IN 5.25,"1000652",AMERICAN AQUATIC,STORE,AMERICAN AQUATIC,CHE51N021,CHE DKBLUGLASSG BMP,51N,DK BLUE GLASS G,MEDIUM,"840290933493",SHIP,94.05,94.05,1,NET 30,"20250528","20250528","20250602",01-Jan-1990,FEDEXGRD,"289293778396",SHIP,USD
SO,115330,14,6286_1,FILL IN 5.25,"1000652",AMERICAN AQUATIC,STORE,AMERICAN AQUATIC,CHE75O724,CHE RDYELSKYM RMP,75O,RED YELLOW SKYM,MEDIUM,"840290934087",SHIP,94.05,94.05,1,NET 30,"20250528","20250528","20250602",01-Jan-1990,FEDEXGRD,"289293778396",SHIP,USD
SO,115330,15,6286_1,FILL IN 5.25,"1000652",AMERICAN AQUATIC,STORE,AMERICAN AQUATIC,ZAP48L010,ZAP GRNWATERMGG,48L,GREEN WATER M,XLARGE,"840290939914",SHIP,116.55,116.55,1,NET 30,"20250528","20250528","20250602",01-Jan-1990,FEDEXGRD,"289293778396",SHIP,USD
SO,115330,16,6286_1,FILL IN 5.25,"1000652",AMERICAN AQUATIC,STORE,AMERICAN AQUATIC,ZAP17KN10,ZAP BRNGRASSMCG,17K,BROWN GRASS M,XLARGE,"840290940200",SHIP,116.55,116.55,1,NET 30,"20250528","20250528","20250602",01-Jan-1990,FEDEXGRD,"289293778396",SHIP,USD
SO,115379,1,6300_1,TOMMY528,"1001042",GILBERTS HARDWARE & GENERAL STORE,SAME,GILBERTS HARDWARE & GENERAL STORE,CRABPH,CRAB PERFORMANCE HAT,7KA,LIGHT PINK,ON SIZE,"840290900891",SHIP,17.5,17.5,1,NET 30,"20250528","20250528","20250602",02-Jan-1990,FEDEXGRD,"289294162320",SHIP,USD
SO,115379,2,6300_1,TOMMY528,"1001042",GILBERTS HARDWARE & GENERAL STORE,SAME,GILBERTS HARDWARE & GENERAL STORE,ROC481112,ROC GREENWATERM GMG,"481",GREEN WATER M,XLARGE,"810070829285",SHIP,116.55,116.55,1,NET 30,"20250528","20250528","20250602",02-Jan-1990,FEDEXGRD,"289294162320",SHIP,USD
SO,115379,3,6300_1,TOMMY528,"1001042",GILBERTS HARDWARE & GENERAL STORE,SAME,GILBERTS HARDWARE & GENERAL STORE,VEG220112,VEG BLACK MATTE GMG,"220",BLACK MATTE,LARGE,"840290903823",SHIP,116.55,116.55,1,NET 30,"20250528","20250528","20250602",02-Jan-1990,FEDEXGRD,"289294162320",SHIP,USD
SO,115379,4,6300_1,TOMMY528,"1001042",GILBERTS HARDWARE & GENERAL STORE,SAME,GILBERTS HARDWARE & GENERAL STORE,PELICANPH,PELICAN PERFORMANCE HAT,3KA,WHITE,ON SIZE,"840290906107",SHIP,17.5,17.5,1,NET 30,"20250528","20250528","20250602",02-Jan-1990,FEDEXGRD,"289294162320",SHIP,USD
SO,115379,5,6300_1,TOMMY528,"1001042",GILBERTS HARDWARE & GENERAL STORE,SAME,GILBERTS HARDWARE & GENERAL STORE,LGMOUTHPATCH,LARGEMOUTH PATCH TRUCKER HAT,2KD,BLK CAMO/BLK,ON SIZE,"840290906176",SHIP,17.5,17.5,1,NET 30,"20250528","20250528","20250602",02-Jan-1990,FEDEXGRD,"289294162320",SHIP,USD
SO,115379,6,6300_1,TOMMY528,"1001042",GILBERTS HARDWARE & GENERAL STORE,SAME,GILBERTS HARDWARE & GENERAL STORE,LGMOUTHTFB,LARGEMOUTH TRUCKER HAT,3BA,IVORY/BOWN,ON SIZE,"840290906275",SHIP,17.5,17.5,1,NET 30,"20250528","20250528","20250602",02-Jan-1990,FEDEXGRD,"289294162320",SHIP,USD
SO,115379,7,6300_1,TOMMY528,"1001042",GILBERTS HARDWARE & GENERAL STORE,SAME,GILBERTS HARDWARE & GENERAL STORE,STI051011,STI GRAYROCKM BMG,"051",GRAYROCKM,XLARGE,"840290906626",SHIP,116.55,116.55,1,NET 30,"20250528","20250528","20250602",02-Jan-1990,FEDEXGRD,"289294162320",SHIP,USD
SO,115379,8,6300_1,TOMMY528,"1001042",GILBERTS HARDWARE & GENERAL STORE,SAME,GILBERTS HARDWARE & GENERAL STORE,GATORPPFB,GATOR HEAD PERFORMANCE FLAT BRIM,3DC,WHITE/WHITE,ON SIZE,"840290927737",SHIP,25,25,1,NET 30,"20250528","20250528","20250602",02-Jan-1990,FEDEXGRD,"289294162320",SHIP,USD
SO,115379,9,6300_1,TOMMY528,"1001042",GILBERTS HARDWARE & GENERAL STORE,SAME,GILBERTS HARDWARE & GENERAL STORE,LGMOUTHPH,LARGEMOUTH PERFORMANCE CAP 57 005 003,4EA,LIGHT GREEN,ON SIZE,"840290929328",SHIP,17.5,17.5,1,NET 30,"20250528","20250528","20250602",02-Jan-1990,FEDEXGRD,"289294162320",SHIP,USD
SO,115379,10,6300_1,TOMMY528,"1001042",GILBERTS HARDWARE & GENERAL STORE,SAME,GILBERTS HARDWARE & GENERAL STORE,TOA58L011,TOA BLUWATERMBMG,58L,BLUE WATER M,LARGE,"840290932021",SHIP,116.55,116.55,1,NET 30,"20250528","20250528","20250602",02-Jan-1990,FEDEXGRD,"289294162320",SHIP,USD
SO,115379,11,6300_1,TOMMY528,"1001042",GILBERTS HARDWARE & GENERAL STORE,SAME,GILBERTS HARDWARE & GENERAL STORE,ZAP220011,ZAP BLKMBMG,"220",BLACK MATTE,XLARGE,"840290939587",SHIP,116.55,116.55,1,NET 30,"20250528","20250528","20250602",02-Jan-1990,FEDEXGRD,"289294162320",SHIP,USD
SO,115396,1,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,ANN210112,ANN BLKGGMG,"210",BLACK GLOSS,SMALL,"840290937071",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,2,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,ANN210113,ANN BLKGSMG,"210",BLACK GLOSS,SMALL,"840290937088",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,3,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,ANN51M616,ANN BLUERAYGVMG,51M,BLUE RAY G,SMALL,"840290937668",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,4,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,ANN9EN112,ANN PEACHGLASSMGMG,9EN,PEACH GLASS M,SMALL,"840290937354",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,5,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,BAL081112,BAL GRAYROCKM GMG,"081",GRY ROCK M,LARGE,"840290906763",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,6,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,BAL111011,BAL BROWN TORT G BM G,"111",BROWN TORT G,LARGE,"810070820121",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,7,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,BAL111616,BAL BROWN TORT G VM G,"111",BROWN TORT G,LARGE,"840290917080",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,8,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,BAL220113,BAL BLACK MATTE SM G,"220",BLACK MATTE,LARGE,"810070820268",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,9,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,BAL220714,BAL BLACK MATTE RMG,"220",BLK M,LARGE,"810070825607",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,10,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,BAL220132,BAL BLACK MATTE GM P,"220",BLACK MATTE,LARGE,"810070820275",SHIP,83.6,83.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,11,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,CAL141102,CAL BROWN TORT GLOSS GM G,"141",BROWN  TORT G,SMALL,"810070821050",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,12,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,CAL220103,CAL BLACK MATTE SM G,"220",BLACK MATTE,SMALL,"810070821166",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,13,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,CAL9EN103,CAL PEACHGLASSM SMG,9EN,PEACH GLASS M,SMALL,"840290934285",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,14,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,DAR18J011,DAR BRNRKMBMG,18J,BROWN ROCK M,MEDIUM,"840290938184",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,15,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,DAR5EL132,DAR LTBLUWATERMGMP,5EL,LT BLUEWATER M,MEDIUM,"840290938542",SHIP,83.6,83.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,16,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,ELD171714,ELD TANROCKG RMG,"171",TANROCKG,SMALL,"840290907814",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,17,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,ELD210113,ELD BLACK GLOSS SMG,"210",BLACK GLOSS,SMALL,"840290907678",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,18,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,GRE220011,GRE BLKMBMG,"220",BLACK MATTE,LARGE,"840290938740",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,19,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,GRE220714,GRE BLKMRMG,"220",BLACK MATTE,LARGE,"840290938771",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,20,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,GRE08K112,GRE GREYGRASSMGMG,08K,GRAYGRASS M,LARGE,"840290939037",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,21,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,GRE08K616,GRE GREYGRASSMVMG,08K,GRAYGRASS M,LARGE,"840290939068",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,22,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,GRE08K132,GRE GREYGRASSMGMP,08K,GRAYGRASS M,LARGE,"840290939105",SHIP,83.6,83.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,23,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,PAL121113,PAL BROWN TORT M SMG,"121",BROWN TORT M,MEDIUM,"840290904301",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,24,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,PAL121132,PAL BROWN TORT M GMP,"121",BROWN TORT M,MEDIUM,"840290904318",SHIP,83.6,83.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,25,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,PAL220616,PAL BLKM VMG,"220",BLACK MATTE,MEDIUM,"840290917486",SHIP,130.6,130.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,26,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,PAL44J133,PAL GREENROCKGSMP,44J,GRN ROCK GLOSS,MEDIUM,"840290931833",SHIP,83.6,83.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,27,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,PIE611714,PIELAVCRABG  RMG,"611",LAVENDERCRABG,MEDIUM,"840290918995",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,28,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,RIG111112,RIG BRNTORTG GMG,"111",BROWN TORT G,SMALL,"840290918414",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,29,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,RIG320616,RIGWHITEGLASSM VMG,"320",WHITE GLASS M,SMALL,"840290918582",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,30,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,ROC121112,ROCBROWN TORT M GMG,"121",BROWN TORT M,XLARGE,"840290905865",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,31,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,ROC121714,ROCBROWN TORT M RMG,"121",BROWN TORT M,XLARGE,"840290905926",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,32,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,ROC220011,ROC BLACK MATTE BMG,"220",BLACK MATTE,XLARGE,"810070829179",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,33,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,ROC481133,ROC GREENWATERM SMP,"481",GREEN WATER M,XLARGE,"810070829346",SHIP,83.6,83.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,34,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,SIG02N112,SIG DKGRYGLASSMGMG,02N,DKGRAYGLASS M,MEDIUM,"840290932595",SHIP,103.6,103.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,35,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,SIG02N132,SIG DKGRYGLASSMGMP,02N,DKGRAYGLASS M,MEDIUM,"840290932663",SHIP,83.6,83.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
SO,115396,36,,OPENING ORDER,"1001586",BLACKFOOT RIVER OUTFITTERS DBA FLINT CRE,SAME,BLACKFOOT RIVER OUTFITTER DBA FLINT CREE,SIG141133,SIG BRNTORTG SMP,"141",BROWN  TORT G,MEDIUM,"840290919763",SHIP,83.6,83.6,1,NET 30,"20250528","20250528","20250602",15-Jan-1990,FEDEXGRD,"289294210727",SHIP,USD
